OBJECTID,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
56,Forest Hill North,102,32,37,30,40,40,42,44,40,52,61,52,246.723205566406,285.010009765625,228.13688659668,305.716918945313,307.148895263672,324.474670410156,341.58837890625,310.173706054688,401.079833984375,458.543182373047,392.009033203125,12,15,8,12,23,27,43,37,39,55,16,92.5212020874023,115.54460144043,60.8365020751953,91.7150726318359,176.610610961914,208.590850830078,333.825012207031,286.910675048828,300.809875488281,413.440582275391,120.618171691895,17,41,13,9,7,20,24,5,2,3,9,131.071701049805,315.821899414063,98.8593139648438,68.7863006591797,53.7510566711426,154.511749267578,186.320938110352,38.7717132568359,15.4261474609375,22.5513038635254,67.8477172851563,38,36,19,46,42,38,45,12,14,46,28,292.983795166016,277.307037353516,144.486694335938,351.574432373047,322.50634765625,293.572326660156,349.351745605469,93.0521087646484,107.983032226563,345.786651611328,211.081787109375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.53863573074341,10,7,10,9,17,21,17,3,9,9,6,77.1010055541992,53.9208145141602,76.0456237792969,68.7863006591797,130.538284301758,162.237335205078,131.977325439453,23.2630271911621,69.4176635742188,67.6539154052734,45.2318115234375,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,7.6787223815918,7.72558736801147,0,7.75434255599976,0,0,15.0772714614868,36,18,13,40,34,32,57,39,11,35,21,277.563598632813,138.653518676758,98.8593139648438,305.716918945313,261.076568603516,247.218795776367,442.512237548828,302.419342041016,84.8438110351563,263.098541259766,158.311340332031,3,4,2,3,0,3,7,2,6,3,3,23.1303005218506,30.8118934631348,15.2091255187988,22.928768157959,0,23.1767616271973,54.3436050415039,15.5086851119995,46.2784423828125,22.5513038635254,22.6159057617188,13265,1571697.35375977,5716.05836857332
57,Forest Hill South,101,21,11,10,27,12,27,25,16,31,43,36,189.839096069336,100.264335632324,90.6289672851563,243.177520751953,107.40177154541,240.234893798828,221.219360351563,139.811248779297,263.202575683594,347.924591064453,285.374542236328,5,13,9,12,24,20,38,75,82,95,26,45.1997833251953,118.494209289551,81.5660705566406,108.078895568848,214.80354309082,177.951782226563,336.25341796875,655.365234375,696.213256835938,768.670593261719,206.103851318359,9,11,9,8,16,8,23,21,7,11,9,81.3596115112305,100.264335632324,81.5660705566406,72.0525970458984,143.202362060547,71.1807098388672,203.52180480957,183.50227355957,59.4328422546387,89.0039672851563,71.343635559082,48,18,27,66,42,35,33,25,26,75,52,433.917907714844,164.068908691406,244.698211669922,594.433959960938,375.906188964844,311.415618896484,292.009552001953,218.455078125,220.750549316406,606.84521484375,412.207702636719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,7,15,5,2,0,1,7,27.1198692321777,9.11493968963623,18.1257934570313,45.0328750610352,62.6510353088379,133.463836669922,44.2438735961914,17.4764060974121,0,8.09126949310303,55.4894981384277,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9.0065746307373,0,0,0,0,0,8.09126949310303,7.92707109451294,25,11,15,18,25,30,47,27,28,15,18,225.998916625977,100.264335632324,135.943450927734,162.118347167969,223.753692626953,266.927673339844,415.892395019531,235.931488037109,237.731369018555,121.369041442871,142.687271118164,5,5,5,8,2,4,6,3,10,3,9,45.1997833251953,45.5746955871582,45.3144836425781,72.0525970458984,17.9002952575684,35.5903549194336,53.0926475524902,26.2146110534668,84.9040603637695,24.2738094329834,71.343635559082,12615,2479878.58349609,7188.77972337365
58,Yonge-Eglinton,100,53,62,66,64,59,90,91,64,122,105,172,450.373901367188,517.875061035156,540.319274902344,517.925048828125,472,712.6455078125,712.607666015625,492.990295410156,904.843139648438,736.273742675781,1171.662109375,6,9,3,2,11,12,17,28,34,40,30,50.985725402832,75.175407409668,24.5599670410156,16.1851577758789,88,95.019401550293,133.12451171875,215.683258056641,252.169403076172,280.485229492188,204.359680175781,11,19,22,21,14,16,38,14,14,16,23,93.4738235473633,158.703643798828,180.106430053711,169.94416809082,112,126.692535400391,297.572448730469,107.84162902832,103.834457397461,112.19409942627,156.675750732422,36,24,19,24,25,41,34,31,33,33,35,305.914337158203,200.467758178711,155.546463012695,194.221893310547,200,324.649627685547,266.2490234375,238.792175292969,244.752655029297,231.400329589844,238.419616699219,0,1,0,0,0,1,0,0,1,0,0,0,8.35282325744629,0,0,0,7.91828346252441,0,0,7.41674709320068,0,0,14,10,12,12,28,12,9,4,4,11,16,118.966690063477,83.5282287597656,98.2398681640625,97.1109466552734,224,95.019401550293,70.4776840209961,30.8118934631348,29.6669883728027,77.1334381103516,108.991828918457,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,7.91828346252441,0,0,7.41674709320068,14.0242624282837,6.81198930740356,23,11,8,24,22,44,42,22,34,18,22,195.445281982422,91.8810577392578,65.4932479858398,194.221893310547,176,348.404479980469,328.895843505859,169.465408325195,252.169403076172,126.218360900879,149.863754272461,5,5,2,4,5,9,7,2,6,15,21,42.4881019592285,41.7641143798828,16.37331199646,32.3703155517578,40,71.2645492553711,54.815975189209,15.4059467315674,44.5004806518555,105.18196105957,143.051773071289,14680,1650361.81811523,5685.35557146289
59,Mount Pleasant East,99,28,32,18,42,38,58,42,48,54,77,51,163.867263793945,186.328170776367,104.49927520752,244.869400024414,222.46940612793,341.116271972656,248.197616577148,283.102325439453,311.526489257813,426.262176513672,278.323516845703,7,4,8,10,15,17,19,38,64,57,49,40.9668159484863,23.2910213470459,46.4441223144531,58.3022384643555,87.8168716430664,99.9823532104492,112.27986907959,224.122680664063,369.216583251953,315.544738769531,267.408874511719,8,38,20,11,24,19,36,23,12,13,8,46.8192176818848,221.264709472656,116.110305786133,64.1324615478516,140.506988525391,111.744987487793,212.740814208984,135.653198242188,69.2281036376953,71.9663391113281,43.6585884094238,30,17,15,21,36,50,37,33,28,20,48,175.572067260742,98.9868392944336,87.0827255249023,122.434700012207,210.760498046875,294.065765380859,218.650283813477,194.632858276367,161.532241821289,110.717445373535,261.951538085938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,8,9,13,15,9,4,8,5,5.8524022102356,40.7592887878418,17.4165458679199,46.6417922973633,52.6901245117188,76.4570922851563,88.6420059204102,53.0816879272461,23.0760364532471,44.286979675293,27.2866191864014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.88131523132324,0,0,5.76900911331177,0,0,25,24,15,30,30,54,53,27,44,23,20,146.31005859375,139.746124267578,87.0827255249023,174.906723022461,175.633743286133,317.591003417969,313.201751708984,159.245056152344,253.836395263672,127.325065612793,109.146476745605,2,3,1,4,8,3,4,3,6,5,6,11.7048044204712,17.4682655334473,5.80551528930664,23.3208961486816,46.8356666564941,17.6439456939697,23.637866973877,17.6938953399658,34.6140518188477,27.6793613433838,32.7439422607422,18324,3093372.08886719,11322.3798169615
60,Rosedale-Moore Park,98,70,112,112,114,139,139,159,157,220,270,287,330.344512939453,529.475708007813,520.349365234375,532.635620117188,653.410400390625,657.832458496094,756.890563964844,745.807800292969,1018.75433349609,1196.01330566406,1248.09741210938,10,27,12,7,31,34,52,73,111,144,74,47.1920700073242,127.641471862793,55.7517204284668,32.705696105957,145.724624633789,160.908660888672,247.536529541016,346.776885986328,514.007873535156,637.873779296875,321.80908203125,49,68,54,55,69,75,76,54,76,45,52,231.241149902344,321.467407226563,250.882736206055,256.973327636719,324.354827880859,354.945587158203,361.7841796875,256.519866943359,351.933319091797,199.335540771484,226.136123657227,99,27,60,72,62,101,100,64,69,101,75,467.201507568359,127.641471862793,278.758605957031,336.401428222656,291.449249267578,477.993377685547,476.031799316406,304.023559570313,319.518402099609,447.397552490234,326.157867431641,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4.7007942199707,0,0,4.75036811828613,4.63070154190063,4.42967891693115,0,19,21,19,33,26,26,26,29,21,24,24,89.6649398803711,99.2766952514648,88.273551940918,154.183990478516,122.220657348633,123.047798156738,123.768264770508,137.760681152344,97.2447357177734,106.312294006348,104.370513916016,0,1,1,0,0,0,1,1,2,1,2,0,4.72746181488037,4.64597654342651,0,0,0,4.7603178024292,4.75036811828613,9.26140308380127,4.42967891693115,8.69754314422607,90,43,45,53,71,64,51,34,45,46,56,424.728637695313,203.280853271484,209.068939208984,247.628829956055,333.756408691406,302.886901855469,242.776214599609,161.512512207031,208.381576538086,203.765228271484,243.531204223633,7,9,9,10,11,14,10,8,14,23,16,33.0344505310059,42.5471572875977,41.8137893676758,46.7224235534668,51.708740234375,66.2565078735352,47.6031799316406,38.0029449462891,64.8298187255859,101.882614135742,69.5803451538086,22995,4661570.71972656,9735.10648613359
61,Yonge-St.Clair,97,16,26,32,25,27,35,23,51,45,34,55,127.907905578613,205.663665771484,247.467330932617,191.233840942383,204.313278198242,262.231201171875,170.686462402344,372.698028564453,317.572326660156,227.363922119141,358.633270263672,2,3,7,2,6,6,9,13,32,40,20,15.9884881973267,23.7304229736328,54.1334762573242,15.2987070083618,45.4029502868652,44.9539222717285,66.7903518676758,95.00146484375,225.829223632813,267.486968994141,130.412109375,8,19,14,12,15,24,25,12,19,14,6,63.9539527893066,150.292678833008,108.266952514648,91.7922439575195,113.507377624512,179.815689086914,185.528762817383,87.6936569213867,134.086090087891,93.6204376220703,39.1236305236816,37,20,12,18,24,28,27,30,26,36,35,295.787048339844,158.202819824219,92.8002471923828,137.688369750977,181.611801147461,209.784973144531,200.371063232422,219.234146118164,183.486236572266,240.738265991211,228.221176147461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,1,2,4,5,7,2,1,23.9827327728271,7.91014099121094,46.4001235961914,15.2987070083618,7.56715869903564,14.9846410751343,29.6846008300781,36.5390243530273,49.4001426696777,13.3743476867676,6.52060508728027,0,0,1,0,0,0,0,0,0,0,0,0,0,7.73335409164429,0,0,0,0,0,0,0,0,7,9,7,7,23,22,20,23,21,19,10,55.9597091674805,71.1912689208984,54.1334762573242,53.5454750061035,174.044647216797,164.8310546875,148.423004150391,168.079513549805,148.200424194336,127.056304931641,65.2060546875,3,5,7,0,3,6,3,3,1,2,5,23.9827327728271,39.5507049560547,54.1334762573242,0,22.7014751434326,44.9539222717285,22.2634506225586,21.9234142303467,7.05716323852539,13.3743476867676,32.60302734375,15336,1161370.63354492,5873.15937293483
62,Casa Loma,96,26,34,43,34,44,55,65,46,59,55,56,236.621765136719,308.166412353516,380.969268798828,298.455047607422,383.075042724609,475.326232910156,557.365783691406,388.251190185547,483.566925048828,428.749603271484,426.569152832031,4,3,5,8,18,5,20,21,30,43,22,36.4033508300781,27.1911544799805,44.2987518310547,70.2247161865234,156.712524414063,43.2114753723145,171.497177124023,177.245101928711,245.881484985352,335.204254150391,167.580749511719,18,19,15,11,17,19,24,18,6,9,6,163.815063476563,172.210647583008,132.896255493164,96.5589904785156,148.006271362305,164.20361328125,205.796600341797,151.924377441406,49.1762962341309,70.1590270996094,45.7038383483887,32,24,19,27,23,34,36,35,18,47,49,291.226806640625,217.529235839844,168.335250854492,237.008422851563,200.243774414063,293.838043212891,308.694915771484,295.408508300781,147.528884887695,366.386016845703,373.248016357422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.70625114440918,0,0,0,0,0,0,8,5,2,9,6,8,3,1,10,15,11,72.8067016601563,45.3185882568359,17.7194995880127,79.0028076171875,52.2375068664551,69.1383666992188,25.7245750427246,8.44024276733398,81.9604949951172,116.931709289551,83.7903747558594,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.44024276733398,8.19604969024658,0,0,23,26,23,16,22,31,29,8,21,11,18,209.319259643555,235.656661987305,203.77424621582,140.449432373047,191.537521362305,267.911163330078,248.6708984375,67.5219421386719,172.117034912109,85.7499237060547,137.111511230469,4,5,7,7,2,2,7,4,3,6,6,36.4033508300781,45.3185882568359,62.0182495117188,61.4466285705566,17.4125022888184,17.2845916748047,60.0240097045898,33.7609710693359,24.5881481170654,46.7726860046387,45.7038383483887,13128,1922411.7980957,5937.69079738128
63,Annex,95,236,245,283,280,271,304,277,324,387,398,449,802.229919433594,828.654541015625,894.493957519531,883.085754394531,853.059692382813,955.073852539063,868.501892089844,1006.21118164063,1163.31494140625,1136.36364746094,1250.73120117188,13,15,20,25,34,27,39,39,69,84,65,44.1906318664551,50.7339515686035,63.2151222229004,78.8469390869141,107.025939941406,84.8256378173828,122.280052185059,121.118011474609,207.412750244141,239.835540771484,181.063537597656,102,115,128,143,133,152,169,123,82,81,99,346.726501464844,388.960296630859,404.576782226563,451.004516601563,418.660278320313,477.536926269531,529.880249023438,381.987579345703,246.490509033203,231.269989013672,275.773712158203,156,109,124,117,173,212,204,157,139,138,148,530.28759765625,368.666717529297,391.933746337891,369.003692626953,544.573181152344,666.038330078125,639.618713378906,487.57763671875,417.831481933594,394.015533447266,412.267761230469,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6.29564332962036,3.14169025421143,0,0,0,0,0,51,52,49,68,45,38,43,52,44,63,44,173.363250732422,175.877700805664,154.877044677734,214.463684082031,141.651977539063,119.384231567383,134.821594238281,161.490676879883,132.263198852539,179.876663208008,122.56608581543,0,0,5,2,3,2,0,1,2,0,2,0,0,15.8037805557251,6.30775547027588,9.44346523284912,6.28338050842285,0,3.10559010505676,6.01196384429932,0,5.57118558883667,129,189,169,194,220,180,138,82,113,107,126,438.507049560547,639.247802734375,534.167785644531,611.852294921875,692.520751953125,565.504211425781,432.683258056641,254.658386230469,339.675964355469,305.504791259766,350.984710693359,23,19,23,31,46,41,32,34,38,64,78,78.1834259033203,64.2630081176758,72.6973876953125,97.7702102661133,144.7998046875,128.809295654297,100.33235168457,105.590065002441,114.227310180664,182.731842041016,217.276245117188,35899,2790299.21801758,7605.96627119131
64,Wychwood,94,53,70,82,53,74,69,84,56,79,91,100,389.791870117188,514.289916992188,554.166381835938,360.152221679688,506.052124023438,474.781524658203,581.435607910156,386.686920166016,536.903625488281,596.64306640625,649.688171386719,5,15,19,12,21,9,26,13,34,27,32,36.7728157043457,110.204978942871,128.404403686523,81.5438995361328,143.609375,61.9280242919922,179.968154907227,89.7666091918945,231.072448730469,177.025970458984,207.900207519531,11,36,35,20,14,22,20,13,16,13,8,80.9001998901367,264.491943359375,236.534439086914,135.906494140625,95.7395858764648,151.379623413086,138.437042236328,89.7666091918945,108.739974975586,85.2347259521484,51.9750518798828,31,29,29,38,30,49,45,33,28,41,36,227.991470336914,213.062957763672,195.98567199707,258.222351074219,205.156265258789,337.163696289063,311.483367919922,227.869079589844,190.294952392578,268.817199707031,233.887741088867,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.88089179992676,6.92185211181641,0,0,0,0,15,12,9,17,20,11,19,5,6,25,6,110.318450927734,88.1639862060547,60.8231391906738,115.520523071289,136.770843505859,75.689811706543,131.515197753906,34.5256195068359,40.7774925231934,163.912933349609,38.9812889099121,0,1,0,0,1,1,2,1,1,6,1,0,7.34699869155884,0,0,6.83854198455811,6.88089179992676,13.8437042236328,6.90512371063232,6.79624843597412,39.3391036987305,6.49688148498535,15,23,26,28,43,38,34,13,25,21,23,110.318450927734,168.980972290039,175.711288452148,190.269088745117,294.057312011719,261.473876953125,235.342971801758,89.7666091918945,169.906204223633,137.686859130859,149.428268432617,3,1,4,4,2,0,1,2,9,1,8,22.0636901855469,7.34699869155884,27.032506942749,27.1812992095947,13.6770839691162,0,6.92185211181641,13.8102474212646,61.1662368774414,6.55651712417603,51.9750518798828,15392,1682041.59423828,5434.89670190745
65,Corso Italia-Davenport,92,74,90,71,95,93,93,87,119,111,147,132,513.603576660156,624.133178710938,485.902008056641,658.168212890625,651.991027832031,659.995727539063,624.59619140625,858.152465820313,799.4814453125,1035.13842773438,934.910400390625,16,10,8,12,11,16,12,24,38,42,35,111.049415588379,69.3481292724609,54.7495193481445,83.1370391845703,77.1172180175781,113.547653198242,86.1511917114258,173.072769165039,273.696350097656,295.753814697266,247.892913818359,13,8,9,12,5,11,16,12,9,18,8,90.227653503418,55.4785003662109,61.5932121276855,83.1370391845703,35.053279876709,78.0640106201172,114.868263244629,86.5363845825195,64.8228149414063,126.751640319824,56.6612358093262,29,22,15,31,32,40,41,31,24,41,30,201.277069091797,152.565887451172,102.655349731445,214.77067565918,224.341003417969,283.869140625,294.349914550781,223.552322387695,172.86083984375,288.712066650391,212.479644775391,0,1,0,0,0,0,1,0,0,1,1,0,6.93481254577637,0,0,0,0,7.17926645278931,0,0,7.04175758361816,7.08265447616577,21,17,30,32,20,33,12,1,10,18,28,145.752365112305,117.891815185547,205.310699462891,221.698760986328,140.213119506836,234.192031860352,86.1511917114258,7.21136522293091,72.0253524780273,126.751640319824,198.314331054688,0,0,1,2,0,2,5,0,3,3,1,0,0,6.84368991851807,13.8561725616455,0,14.1934566497803,35.8963317871094,0,21.6076049804688,21.1252727508545,7.08265447616577,26,36,27,23,37,42,46,23,21,38,14,180.455307006836,249.653259277344,184.779632568359,159.345993041992,259.394287109375,298.062591552734,330.246246337891,165.861404418945,151.253234863281,267.586791992188,99.1571655273438,2,4,2,3,5,6,6,4,3,11,8,13.8811769485474,27.7392501831055,13.6873798370361,20.7842597961426,35.053279876709,42.5803718566895,43.0755958557129,28.8454608917236,21.6076049804688,77.4593353271484,56.6612358093262,14119,1889355.69067383,6089.31137563601
66,Weston-Pelham Park,91,92,95,83,77,87,115,102,92,100,119,130,780.322326660156,821.515075683594,724.511169433594,674.432861328125,765.508117675781,1016.43981933594,905.138000488281,812.003540039063,863.557861328125,984.447387695313,1057.59838867188,23,16,16,8,14,13,19,16,29,23,23,195.080581665039,138.360427856445,139.664810180664,70.0709457397461,123.185218811035,114.901893615723,168.604141235352,141.218002319336,250.431777954102,190.271347045898,187.113571166992,16,13,4,6,0,9,6,2,3,7,4,135.708221435547,112.417846679688,34.916202545166,52.5532112121582,0,79.5474624633789,53.2434120178223,17.652250289917,25.9067363739014,57.9086685180664,32.5414886474609,26,23,16,8,23,24,30,23,14,38,28,220.525863647461,198.893112182617,139.664810180664,70.0709457397461,202.375717163086,212.126571655273,266.217041015625,203.000885009766,120.898101806641,314.361358642578,227.790435791016,1,1,1,0,1,1,0,0,0,0,1,8.48176383972168,8.64752674102783,8.7290506362915,0,8.7989444732666,8.83860683441162,0,0,0,0,8.13537216186523,11,13,15,10,25,5,4,6,11,6,8,93.2994079589844,112.417846679688,130.935760498047,87.5886840820313,219.973602294922,44.1930351257324,35.4956092834473,52.9567527770996,94.9913635253906,49.6360015869141,65.0829772949219,1,1,4,2,4,3,4,4,4,4,7,8.48176383972168,8.64752674102783,34.916202545166,17.5177364349365,35.1957778930664,26.5158214569092,35.4956092834473,35.304500579834,34.5423126220703,33.0906677246094,56.9476089477539,22,28,21,11,27,24,36,17,17,16,33,186.598815917969,242.130752563477,183.31005859375,96.3475494384766,237.571487426758,212.126571655273,319.460479736328,150.044128417969,146.804840087891,132.362670898438,268.46728515625,4,4,8,1,2,3,3,1,3,4,4,33.9270553588867,34.5901069641113,69.832405090332,8.75886821746826,17.5978889465332,26.5158214569092,26.6217060089111,8.8261251449585,25.9067363739014,33.0906677246094,32.5414886474609,12292,1455888.94921875,5546.76814489661
67,Junction Area,90,102,102,107,91,135,94,103,116,113,133,158,709.417175292969,709.367797851563,725.22705078125,617.451477050781,917.618286132813,639.629821777344,701.873962402344,784.8974609375,746.317932128906,841.13330078125,981.732299804688,25,25,20,24,38,31,36,27,46,46,70,173.876754760742,173.864669799805,135.556457519531,162.844345092773,258.292541503906,210.941757202148,245.315155029297,182.691650390625,303.810852050781,290.918304443359,434.944702148438,25,20,26,23,26,22,21,15,10,16,24,173.876754760742,139.091735839844,176.223403930664,156.059173583984,176.726486206055,149.700592041016,143.100509643555,101.495361328125,66.0458374023438,101.188972473145,149.123901367188,36,33,33,46,62,43,51,45,56,68,67,250.382522583008,229.501358032227,223.668151855469,312.118347167969,421.424682617188,292.596618652344,347.529815673828,304.486083984375,369.856689453125,430.053131103516,416.30419921875,1,0,0,0,0,0,0,0,0,0,1,6.95507001876831,0,0,0,0,0,0,0,0,0,6.21349573135376,15,17,13,17,26,15,12,9,23,19,14,104.326057434082,118.227973937988,88.111701965332,115.348083496094,176.726486206055,102.068588256836,81.7717208862305,60.8972206115723,151.905426025391,120.161903381348,86.9889373779297,1,1,1,0,1,2,0,0,0,1,0,6.95507001876831,6.95458650588989,6.77782297134399,0,6.79717254638672,13.6091451644897,0,0,0,6.32431077957153,0,34,38,35,47,64,53,52,36,43,40,55,236.472381591797,264.274291992188,237.22380065918,318.903503417969,435.01904296875,360.642364501953,354.344116210938,243.588882446289,283.997100830078,252.972427368164,341.742279052734,4,2,4,8,6,9,6,5,13,9,14,27.8202800750732,13.9091730117798,27.111291885376,54.2814483642578,40.7830352783203,61.241153717041,40.8858604431152,33.831787109375,85.8595886230469,56.9187965393066,86.9889373779297,16094,2631929.67919922,7789.87315287201
