_id,CURRENT BUILDING EVAL SCORE,FENCING,BUILDING CLEANLINESS,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,CLEANING LOG,PEST CONTROL LOG,MAINTENANCE LOG,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,INT. HALLWAY - WALLS / CEILING,LATITUDE,LONGITUDE
190,79,1,2,3,3,3,3,3,2,3,1,43.709042754,-79.310662686
1632,92,3,3,3,3,3,3,3,3,3,2,43.7090551064,-79.4281966082
1574,97,3,3,3,3,2,3,3,2,3,3,43.709092255,-79.385527223
3477,95,3,3,3,3,3,3,3,3,3,2,43.709160334,-79.391292239
192,83,2,3,1,3,1,3,1,3,3,1,43.709166604,-79.310569176
191,96,1,3,3,3,3,3,3,3,3,3,43.709183516,-79.309682335
193,85,3,1,3,3,1,1,1,1,1,3,43.709264988,-79.310413824
540,92,3,3,3,3,3,1,3,3,3,3,43.7092676432,-79.2670048703
103,96,3,3,3,3,3,3,3,3,3,3,43.709314834,-79.399752855
195,93,3,3,3,3,3,3,3,3,3,3,43.709382948,-79.310323757
1576,97,3,3,3,3,3,3,3,3,3,2,43.70939135,-79.383934963
3530,93,3,3,3,3,3,3,3,3,3,3,43.709396527,-79.508191329
3531,83,2,3,3,3,3,1,3,3,3,N/A,43.709440478,-79.507929292
1575,89,3,3,3,3,2,1,1,2,1,3,43.709455686,-79.386891755
677,84,2,3,2,3,2,3,3,3,3,2,43.709474767,-79.398448562
104,82,3,3,2,3,3,3,3,1,3,3,43.709488115,-79.402619009
3532,95,2,3,3,3,3,3,3,3,3,3,43.7095042953,-79.5076695409
859,88,2,3,3,3,3,3,3,3,3,3,43.7095175414,-79.5048440536
196,70,1,2,3,3,1,1,1,3,2,2,43.7095186,-79.310214598
3476,90,3,3,2,3,3,3,3,3,3,3,43.70953529,-79.392399206
1579,84,3,3,3,3,2,1,3,2,1,2,43.709548032,-79.3831759737
3533,69,3,2,3,3,3,1,1,1,1,3,43.7095795164,-79.5073998504
3534,71,1,3,3,3,1,1,1,3,1,1,43.7096316006,-79.5071555325
197,84,1,2,2,1,3,3,3,3,3,2,43.709643211,-79.310113927
1581,91,3,3,3,3,2,3,3,2,3,2,43.7096507139,-79.3826287128
3303,90,3,3,3,3,3,3,3,3,3,3,43.7096715692,-79.3877050261
3480,99,3,3,3,3,3,3,3,3,3,3,43.709676333,-79.388685206
3535,70,1,3,2,3,1,1,1,1,1,3,43.7096923975,-79.5068983102
194,86,1,2,2,3,3,3,3,3,3,2,43.709715293,-79.309189445
3309,81,3,1,3,3,3,3,3,0,3,1,43.709723233,-79.393094085
1577,91,3,3,3,3,3,3,3,3,3,2,43.709725648,-79.385585765
3478,96,2,3,3,3,3,3,3,3,3,3,43.709736351,-79.391538167
3536,89,2,3,3,3,3,3,3,3,3,3,43.7097433603,-79.5066462518
1525,86,2,3,3,3,3,3,3,3,3,3,43.709758914,-79.401471688
198,83,1,3,2,3,1,3,1,3,1,2,43.709773867,-79.310016125
2301,67,2,2,3,3,1,1,1,1,1,1,43.7097870925,-79.4788512552
1578,90,3,3,2,3,3,3,3,3,3,3,43.709789927,-79.385265298
3537,70,3,3,3,3,1,1,1,1,1,3,43.7098157296,-79.5063954435
1580,93,3,3,3,3,2,3,3,3,3,3,43.709864206,-79.384723421
199,86,3,2,2,3,1,3,3,3,3,3,43.709908517,-79.309912608
678,98,1,3,3,3,3,3,3,3,3,2,43.709932701,-79.398315206
1523,86,3,3,2,3,3,3,3,3,3,2,43.709939785,-79.400464442
1583,93,3,3,3,3,3,3,3,3,3,3,43.7099398028,-79.3813648785
2302,79,3,3,3,3,2,2,1,0,2,2,43.7099657266,-79.4779872702
3557,96,3,3,3,3,3,3,3,3,3,3,43.709999677,-79.402480561
200,78,1,2,2,3,3,3,2,3,2,2,43.710010221,-79.30983529
2303,81,2,2,3,3,1,1,1,3,1,2,43.7100135211,-79.4787756914
1582,88,3,2,3,3,3,3,3,3,3,2,43.710035719,-79.384042083
1524,78,3,1,2,3,3,3,3,3,3,2,43.710106124,-79.40052975
1584,89,1,3,3,3,3,3,3,3,3,3,43.7101170493,-79.3836293624
682,89,1,3,3,3,1,1,1,1,3,2,43.710193367,-79.394707661
1585,93,1,3,3,3,3,3,3,3,3,2,43.710203966,-79.379847809
2304,92,3,3,3,3,1,3,3,3,3,3,43.7102443852,-79.4780441622
2305,89,1,3,2,3,3,3,3,3,3,3,43.7102484483,-79.4788199831
3310,97,1,3,3,3,3,3,3,3,3,3,43.710283878,-79.394006905
1817,84,3,3,3,3,3,1,1,1,3,3,43.7103310717,-79.2701499955
2978,90,3,3,3,3,3,3,3,1,3,2,43.710358471,-79.290289103
679,96,2,3,3,3,3,3,3,3,3,2,43.710394484,-79.398183371
2979,89,3,2,2,3,3,3,3,2,3,3,43.71041771,-79.290015827
680,86,2,2,3,3,3,3,3,3,3,1,43.710430484,-79.397121509
2307,82,3,3,2,3,0,0,0,3,2,3,43.7104582053,-79.4787969775
2980,90,3,3,3,3,3,3,3,1,3,2,43.710464421,-79.289768607
1586,95,3,3,3,3,3,3,3,3,3,3,43.710464696,-79.378584796
684,87,3,2,2,3,3,3,3,3,3,2,43.710473457,-79.391890313
2306,83,2,3,3,3,1,1,1,1,1,3,43.7105271851,-79.478108176
1818,92,3,3,3,3,1,3,3,3,3,3,43.7105768969,-79.2702122358
2086,86,3,3,2,3,0,0,0,3,2,2,43.7106272814,-79.4788634923
125,96,3,3,3,3,3,3,3,3,3,3,43.7107286629,-79.3914657004
752,98,3,3,3,3,3,3,3,3,3,3,43.710767617,-79.405904761
2308,83,2,3,3,3,1,1,1,1,1,3,43.710785688,-79.4782587773
1819,89,3,2,3,3,3,3,3,3,3,2,43.7107990699,-79.2702992344
2087,91,1,3,3,3,3,3,3,3,3,2,43.71081061,-79.4788967213
970,89,3,3,3,3,3,3,3,3,3,3,43.7108573649,-79.4707253661
1322,91,3,2,3,3,3,3,3,3,3,2,43.71093654,-79.398471241
201,70,3,2,2,3,1,1,1,1,1,2,43.71097111,-79.308250328
3556,87,3,3,3,3,3,1,3,1,2,3,43.711058893,-79.400038685
1820,95,3,2,2,3,3,3,3,3,3,2,43.711075654,-79.270595187
1324,77,3,2,2,3,3,3,3,3,3,1,43.711076734,-79.397812745
2085,69,2,2,2,3,0,0,0,0,0,2,43.7110804111,-79.4781906555
1476,90,3,3,3,3,3,3,3,3,3,2,43.71108689,-79.45503098
2088,82,1,3,3,3,0,0,0,0,0,3,43.7111056713,-79.4789091508
202,67,1,2,3,3,1,1,1,1,1,1,43.711124476,-79.308133096
751,81,3,2,2,3,1,1,1,3,1,1,43.711239436,-79.403626743
685,81,2,2,3,3,3,3,3,3,3,2,43.711262957,-79.3919924
2089,84,1,2,3,3,3,1,3,1,3,2,43.7112636498,-79.4790421102
3311,96,1,3,3,3,3,3,3,3,3,2,43.71127211,-79.394418315
203,79,1,2,3,2,3,1,3,3,1,2,43.711273701,-79.308018148
683,88,2,3,3,1,3,3,3,3,3,3,43.711364802,-79.392506301
1821,91,3,3,3,3,0,3,3,3,3,3,43.711367099,-79.270721238
1326,84,3,3,3,3,1,1,1,3,1,3,43.711378231,-79.396038937
1325,98,3,3,3,3,3,3,3,3,3,3,43.711401489,-79.396765679
204,82,3,2,3,3,1,1,1,1,1,3,43.711429076,-79.307892447
205,84,1,2,3,3,1,3,1,3,1,2,43.71157371,-79.307769743
1328,70,1,2,2,3,0,1,1,0,0,1,43.711639,-79.394802088
2090,86,3,3,3,3,3,3,3,3,3,3,43.711712237,-79.4792178818
206,89,1,3,1,3,1,1,1,3,1,2,43.711717823,-79.307668547
1822,91,3,3,3,3,3,3,3,3,3,2,43.7117373497,-79.2708469323
207,86,1,2,3,3,3,3,3,3,1,3,43.711837182,-79.30756275
969,96,1,3,2,3,3,3,3,3,3,3,43.7118569119,-79.4634512114
1477,99,3,3,3,3,3,3,3,3,3,3,43.711862297,-79.454992255
1330,93,2,3,2,3,3,3,3,3,3,3,43.711887064,-79.394093393
1332,98,3,3,3,3,3,3,3,3,3,3,43.711940704,-79.393282145
968,73,2,3,3,3,0,0,0,0,0,2,43.7119743399,-79.4627656492
208,84,3,3,3,3,1,1,1,1,1,3,43.711974669,-79.307461102
1334,98,3,2,3,3,3,3,3,3,3,3,43.712116148,-79.392551914
1329,96,2,3,3,3,3,3,3,3,3,3,43.712248415,-79.395183727
1336,93,1,3,3,3,3,3,3,3,3,2,43.712271468,-79.392195351
781,89,3,3,3,1,3,3,3,3,3,2,43.7123137855,-79.2481266679
1823,84,2,3,2,3,3,3,3,3,3,2,43.7123365662,-79.2710095666
1087,86,2,2,2,3,3,3,3,3,3,1,43.712405306,-79.397432102
1344,65,1,3,2,2,1,1,1,1,1,2,43.7124216861,-79.4606406052
2091,83,3,3,2,3,1,3,3,3,3,3,43.712536025,-79.479382627
967,88,1,3,3,3,1,1,1,1,1,3,43.7126149261,-79.4604691719
1333,96,3,3,2,3,3,3,3,3,3,3,43.712680401,-79.393055375
1331,100,3,3,3,3,3,3,3,3,3,3,43.712779473,-79.393922258
1824,91,2,3,2,3,3,3,3,3,3,2,43.7127945342,-79.2713034993
1335,94,3,2,3,3,1,3,1,3,1,3,43.712817122,-79.392570284
1746,92,1,3,3,3,1,3,3,3,3,3,43.7128618107,-79.3770362337
782,92,3,3,3,3,3,3,3,3,3,2,43.7129086078,-79.2474811669
1091,89,1,3,3,3,1,3,3,3,3,3,43.712928688,-79.395463493
1587,97,3,3,3,3,3,3,3,3,3,3,43.7130112493,-79.3661880509
1337,99,3,3,3,3,3,3,3,3,3,3,43.713064828,-79.390947556
2092,84,3,2,3,3,3,3,3,3,3,1,43.713102856,-79.479638531
1478,89,2,3,2,3,3,3,3,3,3,3,43.7131568657,-79.4551622078
1089,92,1,3,3,3,1,3,3,3,3,3,43.713277174,-79.396648897
126,99,3,3,3,3,3,3,3,3,3,3,43.713278683,-79.392327192
1090,88,1,3,3,2,1,3,3,3,3,3,43.713321829,-79.396390433
1825,88,3,3,3,3,3,3,3,3,3,2,43.7133504142,-79.2715314234
2848,91,3,3,3,2,3,3,3,3,3,3,43.713358222,-79.398875082
2849,93,1,3,2,3,3,1,3,3,3,3,43.713414936,-79.398583424
2850,88,2,3,2,3,2,3,3,3,3,3,43.713477488,-79.398290281
2981,91,2,3,3,3,3,3,3,3,3,2,43.7134790514,-79.2732946837
783,96,3,3,3,3,3,3,3,3,3,2,43.713486559,-79.2466803233
3319,94,3,3,3,3,3,3,3,1,3,2,43.7135169093,-79.5613583242
2851,85,2,2,2,3,2,1,3,3,3,3,43.713530331,-79.398012046
2852,80,3,3,2,3,2,1,1,2,3,1,43.713606404,-79.397782703
966,90,1,3,3,3,1,1,1,1,3,3,43.713831691,-79.45359547
965,90,2,3,3,3,3,3,3,1,3,3,43.713898627,-79.453259766
1588,78,1,2,3,3,2,1,1,2,1,3,43.71394552,-79.364462065
964,57,1,1,1,3,1,1,1,3,3,1,43.713971712,-79.452927496
1589,90,1,3,3,3,3,3,3,3,3,3,43.714028439,-79.364118503
2514,83,3,2,2,3,2,1,1,2,1,2,43.714039592,-79.39939307
963,77,2,3,2,3,3,3,3,1,3,3,43.714044601,-79.452602064
1590,86,3,2,3,3,2,3,1,2,3,2,43.714141454,-79.363440204
1591,72,3,2,2,3,3,3,3,3,3,1,43.714258822,-79.363031508
2982,88,3,2,3,3,3,3,3,3,3,2,43.7142950675,-79.2692166242
1592,90,1,3,3,2,3,3,3,3,3,3,43.714334298,-79.362630352
1593,84,3,2,3,3,3,2,3,1,1,3,43.71442413,-79.362206452
2983,89,1,3,3,2,3,3,3,3,3,2,43.7145219871,-79.2681489006
1634,97,3,3,3,3,3,3,3,3,3,3,43.714526174,-79.429212355
1766,90,3,3,3,3,3,3,3,3,3,2,43.714616652,-79.558696849
1633,64,1,3,3,3,0,0,0,0,0,3,43.714763078,-79.428369855
1594,83,3,2,2,3,1,1,1,3,3,2,43.714859025,-79.36014009
1767,88,1,3,2,3,3,3,3,3,3,2,43.714919516,-79.55750237
1691,86,1,3,3,3,3,2,2,3,3,2,43.714981273,-79.359599519
1479,91,2,3,3,3,3,3,3,3,3,3,43.71503235,-79.330584834
1595,78,1,2,2,3,3,3,3,3,3,2,43.71515813,-79.359256459
1469,65,2,1,1,3,1,2,2,1,2,1,43.7151786936,-79.3352789539
1596,79,3,3,3,3,3,3,3,3,3,2,43.715197605,-79.359028944
1692,71,2,1,2,3,2,1,1,3,1,2,43.715203739,-79.359687151
1769,89,1,3,2,3,3,3,3,3,3,2,43.715262532,-79.556650611
1597,90,3,2,3,3,3,3,3,3,3,1,43.715346487,-79.358584186
2853,91,2,3,3,3,3,3,3,3,3,3,43.715497508,-79.391238223
1598,86,1,2,3,3,3,3,3,3,3,1,43.715531981,-79.357969447
2932,87,2,2,2,3,2,3,3,1,3,2,43.7155652564,-79.3046724013
2737,82,3,3,2,3,3,3,3,3,3,2,43.7155753333,-79.42945624
2093,79,2,3,3,3,3,3,1,1,3,3,43.715706646,-79.4800366
1747,93,3,3,3,3,3,3,3,3,3,3,43.715714431,-79.377535278
1635,75,1,2,3,3,3,3,3,3,2,2,43.7158403312,-79.4286561734
2094,83,3,3,2,3,3,3,3,1,3,2,43.715915672,-79.480081979
1748,88,3,2,3,3,1,1,1,1,1,1,43.715984211,-79.377543115
3071,91,3,3,2,3,3,3,2,3,3,2,43.716007499,-79.3362261
2425,99,1,3,3,3,3,3,3,3,3,3,43.716030297,-79.330923583
1355,86,3,1,2,2,1,3,3,3,3,1,43.716053068,-79.505965893
962,98,3,3,3,3,3,3,3,3,3,3,43.716095026,-79.442898132
1768,91,1,3,2,3,3,3,3,3,3,2,43.716209724,-79.557077624
2736,85,1,3,2,3,3,2,1,1,3,2,43.7162590007,-79.4298519795
2174,81,3,3,2,3,1,3,1,1,2,1,43.716291217,-79.556254054
2095,94,3,3,3,3,3,3,3,3,3,3,43.716312074,-79.480208104
1356,96,3,1,3,3,3,3,3,3,3,2,43.7164211106,-79.5052233382
2424,99,1,3,3,3,3,3,3,3,3,3,43.716421355,-79.334404294
1357,92,3,3,3,3,3,3,3,1,3,3,43.7164444337,-79.504365644
2426,97,2,3,3,3,3,3,3,3,3,2,43.716768049,-79.331308961
2515,67,2,3,2,3,0,0,0,0,0,3,43.716861761,-79.400725208
1770,87,3,2,3,3,3,2,1,3,3,1,43.716943462,-79.557813582
2516,74,3,1,1,3,2,3,1,3,1,1,43.716980201,-79.400164813
3318,98,3,3,3,2,3,3,3,3,3,3,43.717035736,-79.443163988
583,90,2,3,3,3,3,3,3,3,3,2,43.717046695,-79.33008018
3073,85,2,2,3,3,3,3,3,3,3,3,43.717178707,-79.332997055
324,84,2,2,3,1,2,3,3,1,3,2,43.717195772,-79.300999236
3072,62,1,2,2,1,1,1,1,1,2,1,43.717205556,-79.336050418
2175,93,1,3,3,3,3,3,3,3,3,2,43.7172161806,-79.5567000725
236,71,1,1,1,3,3,3,3,3,3,1,43.717314184,-79.443949262
2096,74,3,3,3,3,0,0,0,0,0,3,43.717376692,-79.479654033
585,84,2,2,3,2,3,3,3,2,3,1,43.717545116,-79.331669098
2173,49,1,2,2,1,3,3,1,3,3,1,43.7176295755,-79.5558080485
1040,98,3,3,3,3,3,3,3,3,3,3,43.71772169,-79.537198221
3465,98,3,3,3,3,3,3,3,3,3,3,43.717785179,-79.337222836
584,90,3,3,3,3,1,1,1,1,3,2,43.717812062,-79.330538523
3317,85,1,2,2,3,3,3,3,3,3,2,43.717910324,-79.443368577
237,76,1,3,2,2,3,3,3,3,3,1,43.717989875,-79.444116728
2517,91,1,3,3,3,3,3,3,3,3,3,43.7180269,-79.401034541
2518,90,3,2,3,3,3,3,3,3,3,1,43.718035594,-79.400100724
3466,90,3,3,3,3,3,3,3,3,3,2,43.718077388,-79.335977623
2519,90,1,3,2,3,1,1,1,3,3,2,43.718209852,-79.400536121
1936,97,3,3,3,3,3,3,3,3,3,3,43.7182235841,-79.5547061524
961,71,1,3,1,3,0,0,0,3,0,2,43.718310388,-79.435578125
2495,90,1,3,1,3,3,1,1,1,2,1,43.7183341161,-79.5583853211
1003,88,3,3,2,3,3,1,3,3,3,3,43.7183839907,-79.5579415318
2097,80,2,3,3,3,1,1,1,1,1,1,43.7184264423,-79.4794939296
2520,90,3,3,1,3,3,3,3,3,3,2,43.718479399,-79.400103096
1636,96,3,3,3,3,3,3,3,3,3,3,43.718487778,-79.429895751
1417,90,1,3,3,3,3,3,3,3,3,2,43.718500015,-79.447329934
1637,96,3,3,3,3,3,3,3,3,3,3,43.718503226,-79.429840681
1683,87,2,3,2,3,1,1,1,1,1,2,43.7185648435,-79.4481425576
3316,76,1,2,3,3,3,3,3,3,3,1,43.718578814,-79.443640635
960,99,3,3,3,3,3,3,3,3,3,2,43.718603177,-79.431421889
1414,80,1,1,1,3,3,3,3,0,3,2,43.718613593,-79.442694709
3077,81,3,2,2,2,3,3,3,3,3,2,43.718686691,-79.329087808
2496,83,3,3,2,3,1,1,1,3,3,2,43.7186903951,-79.5590804197
1416,79,1,1,1,3,3,3,3,0,3,2,43.718729604,-79.446039813
3074,98,3,3,3,3,3,3,3,3,3,2,43.718750712,-79.331003238
2620,97,0,3,3,3,3,3,3,3,3,3,43.7187817159,-79.4792140012
2098,83,3,3,3,3,1,3,1,1,1,3,43.718801135,-79.4798728535
2521,85,3,3,2,3,3,3,3,3,3,3,43.718811663,-79.401166452
2497,87,1,3,2,3,3,3,3,3,3,3,43.7189166403,-79.5582979655
2176,93,3,3,3,3,3,3,3,3,3,2,43.7189395092,-79.5574410842
3075,85,3,2,2,3,3,3,3,3,3,2,43.7190096,-79.330401851
2100,78,3,3,3,3,0,0,1,0,3,3,43.719032062,-79.4807128716
3076,95,3,3,2,3,3,3,3,3,3,2,43.719032697,-79.329817672
3315,96,1,3,3,3,3,3,3,3,3,3,43.719035314,-79.443333931
1412,81,1,1,1,3,3,3,3,0,3,3,43.719074422,-79.441290791
1415,83,1,2,2,3,0,0,0,3,3,2,43.719109071,-79.444361414
2498,81,3,3,3,3,1,1,1,3,1,1,43.719111062,-79.5589012928
3435,79,1,3,2,3,3,3,3,3,3,2,43.7191256895,-79.5181150514
1413,78,1,2,1,3,3,3,3,0,3,2,43.719157062,-79.442145009
2099,90,3,3,2,3,1,1,1,1,3,3,43.7191723913,-79.4799616805
2499,82,3,3,3,3,1,1,1,1,1,1,43.7192557504,-79.5581150551
3434,77,2,2,2,3,1,3,1,3,3,2,43.7193022696,-79.5173252308
2177,76,3,1,3,3,1,1,1,1,1,2,43.7193055449,-79.5575311181
2101,95,3,3,3,3,3,3,3,3,3,3,43.7193441753,-79.4807780545
2721,94,1,2,3,3,3,3,3,3,3,1,43.7194419613,-79.4399793206
651,86,3,3,2,3,3,3,3,3,3,3,43.7194706389,-79.2404320451
3433,96,2,3,3,3,2,3,3,3,3,3,43.7194896137,-79.5165478577
2500,75,3,2,3,3,1,1,1,1,1,2,43.7195346832,-79.5587174372
2102,68,1,2,2,3,1,1,1,1,1,2,43.719614507,-79.4809196284
2722,74,1,1,1,3,3,3,3,0,3,1,43.7196194362,-79.4407985931
3376,85,1,2,2,2,1,1,1,1,1,2,43.7196469123,-79.5158634781
2178,89,3,3,3,3,3,3,3,3,3,3,43.7196647917,-79.5577092738
3375,85,1,3,3,3,3,3,3,3,3,3,43.7197126113,-79.5155827763
3374,88,1,3,3,3,1,1,1,1,3,2,43.7197813249,-79.5153042212
2103,91,1,3,2,3,3,3,3,3,3,3,43.7197822126,-79.4809670632
3373,84,2,2,2,3,3,3,1,3,3,3,43.7198292201,-79.5150038908
2501,87,1,3,3,3,3,1,3,3,3,3,43.7198931386,-79.5585311012
3372,79,1,3,3,3,1,1,1,1,1,3,43.71990129,-79.5147268403
1358,84,3,3,3,3,1,1,1,3,1,3,43.7199095737,-79.4810666478
2522,89,1,3,3,3,3,3,3,3,3,2,43.719945154,-79.400723312
3371,92,1,3,3,3,1,3,3,1,1,3,43.7199693084,-79.5144469829
3215,84,1,1,2,1,1,3,3,3,3,2,43.720003879,-79.603372534
3370,80,2,2,2,3,3,3,1,3,3,3,43.7200316288,-79.5141632262
2105,85,1,3,3,3,1,1,1,3,1,3,43.720182196,-79.4809738459
2104,96,3,3,3,3,1,3,3,1,3,3,43.7203778821,-79.4802346751
1905,84,3,3,3,1,1,3,1,3,3,2,43.720444621,-79.44680337
652,93,3,2,3,3,3,3,3,3,3,2,43.7204681732,-79.2391056557
1359,97,3,3,3,3,3,3,3,3,3,2,43.720498199,-79.482860936
3369,90,3,2,3,3,3,3,3,3,3,3,43.7205293496,-79.5070896347
2523,88,1,3,3,3,3,3,3,3,3,3,43.72055353,-79.400838687
488,87,1,3,1,3,3,3,3,3,3,2,43.720599618,-79.432904389
3368,91,3,3,2,3,3,3,3,3,3,3,43.7206156071,-79.5067407742
2106,87,3,2,2,3,3,3,3,3,3,3,43.7206243827,-79.4802007293
129,94,1,3,3,3,3,3,3,3,3,3,43.7207064297,-79.4552747615
3367,79,1,2,2,3,3,3,3,3,3,2,43.7207617209,-79.5064382692
2524,88,3,2,2,2,3,0,0,3,3,3,43.720768502,-79.40097412
3012,98,3,3,3,3,3,3,3,3,3,3,43.7207918778,-79.2435210688
3365,76,1,3,2,1,3,3,3,3,3,2,43.7207964113,-79.5055990345
2107,93,3,3,2,3,3,3,3,3,3,3,43.720801136,-79.480261033
3366,84,1,3,2,3,3,3,3,3,3,2,43.7208314192,-79.5060339376
2179,89,2,3,2,3,3,3,1,3,3,3,43.72086112,-79.55824156
2638,91,1,3,3,3,3,1,3,3,3,2,43.720911001,-79.432957403
3013,88,2,3,3,2,3,3,3,3,3,2,43.7209375824,-79.2430985709
3364,93,1,3,3,3,3,3,3,3,3,2,43.7209792831,-79.5051259497
2108,82,2,3,3,3,1,1,1,1,1,2,43.720999669,-79.480306804
3362,80,3,1,3,3,1,1,1,1,3,2,43.7210302198,-79.5035704823
3363,94,3,3,3,2,3,3,3,3,3,3,43.7210593551,-79.5047297893
3014,92,3,3,3,3,3,3,3,3,3,3,43.7212204138,-79.242301179
2109,83,2,3,2,3,3,3,3,1,3,3,43.721240363,-79.480106472
2639,96,1,3,3,3,1,1,1,1,1,3,43.721259872,-79.433105593
1007,71,1,2,1,3,3,3,3,3,3,2,43.721282345,-79.44523975
2110,88,2,3,3,3,3,3,2,2,3,2,43.721429154,-79.480049505
2830,93,2,2,3,3,3,3,3,3,3,1,43.7214717977,-79.3024586823
3360,92,3,3,2,3,3,3,3,3,1,3,43.721505648,-79.500811716
524,85,3,3,3,3,1,3,3,1,3,2,43.7215636284,-79.5137264803
2111,84,3,2,3,2,3,3,3,3,1,3,43.72159918,-79.480102086
2640,87,1,3,2,3,3,3,3,3,3,2,43.721608166,-79.433253871
3359,91,1,3,2,3,3,3,3,3,1,3,43.72169915,-79.500329532
3358,91,1,3,2,3,3,3,3,3,1,3,43.721761981,-79.499653541
3361,87,1,3,3,3,3,3,3,3,3,2,43.7217833444,-79.5027970015
2112,91,3,2,3,3,3,1,3,3,3,2,43.721847109,-79.480811497
99,90,2,3,3,3,3,3,3,3,3,2,43.7218512738,-79.2442216236
1639,98,1,3,3,3,3,3,3,3,3,2,43.721911484,-79.430936555
433,81,3,3,3,3,1,1,1,1,1,3,43.721948279,-79.433346456
1314,87,3,3,3,3,1,1,1,1,1,3,43.7220330061,-79.3004691697
1006,81,1,2,3,3,3,2,2,3,3,2,43.722049816,-79.445755583
100,92,3,3,3,3,3,3,3,3,3,3,43.7220603014,-79.2433036928
2004,99,3,3,3,3,3,3,3,3,3,3,43.722088465,-79.306514169
1638,91,3,3,3,3,3,3,3,3,3,1,43.7220957338,-79.430056845
2525,98,1,3,3,3,3,3,3,3,3,3,43.7221803609,-79.4019572219
1316,79,1,3,2,3,3,3,3,3,3,3,43.7221830841,-79.2995646388
2031,83,1,3,2,3,3,3,3,3,3,2,43.7221951584,-79.2984586067
2451,96,1,3,2,3,2,3,3,3,3,3,43.72220914,-79.413411185
2234,79,1,1,3,3,1,3,3,3,3,1,43.7222134695,-79.5079300215
776,90,2,3,2,3,3,3,3,3,3,3,43.722344839,-79.402568504
1315,82,3,3,2,3,3,3,3,3,3,3,43.722377951,-79.300224712
1318,81,1,3,2,3,3,3,3,3,3,2,43.7223884038,-79.2991027155
2641,94,1,3,3,3,3,3,0,3,0,3,43.7224053398,-79.4330906045
2032,86,1,3,3,3,3,3,3,3,3,2,43.722488216,-79.2987114556
2526,99,3,3,3,3,3,3,3,3,3,3,43.722516651,-79.402055695
2003,71,3,3,3,3,0,0,0,0,0,3,43.722615158,-79.306619676
1317,81,2,3,3,3,3,3,3,3,3,3,43.722622055,-79.299806622
57,85,2,3,3,3,3,3,3,3,3,3,43.722654944,-79.5130447411
2002,90,1,3,3,3,1,2,2,3,3,3,43.722668083,-79.306350662
1319,78,1,3,3,3,1,1,1,1,1,2,43.722771953,-79.299406046
959,73,2,3,3,3,1,1,1,1,1,2,43.722781904,-79.4147683838
3355,87,1,2,3,3,3,3,3,3,3,3,43.7228254392,-79.4948470378
777,97,3,3,3,3,3,3,3,3,3,3,43.7228926258,-79.4020952283
3356,87,1,2,2,3,3,3,3,1,3,2,43.723087588,-79.4957736371
2643,98,3,3,3,3,3,3,3,3,3,3,43.7231632831,-79.4313421885
3353,89,2,3,3,3,1,3,3,3,3,1,43.7232242004,-79.4942044092
2642,96,3,3,3,3,3,3,3,3,3,3,43.7232330003,-79.4317060695
2235,80,3,3,3,3,1,3,1,1,1,3,43.7233585034,-79.508865507
2644,87,1,2,3,3,3,3,3,3,3,2,43.723413773,-79.431088371
3354,84,1,2,2,3,3,3,3,1,3,2,43.7234367633,-79.4949764367
1445,91,3,3,3,3,3,3,3,3,3,3,43.7234871181,-79.2660288594
2236,83,1,3,2,3,1,1,1,3,1,2,43.7235999669,-79.5089221535
3351,83,3,2,2,3,3,3,3,3,3,2,43.723649067,-79.492914942
1641,94,1,3,3,3,3,3,3,3,3,3,43.7237073315,-79.4303236253
3357,85,2,2,3,2,3,3,3,3,3,2,43.7237259106,-79.4964873022
2527,85,1,2,3,3,3,3,3,3,3,2,43.723761725,-79.402367148
2180,85,3,3,3,3,2,2,1,1,1,3,43.7237971189,-79.5587381746
1640,96,3,3,3,3,3,3,3,3,3,2,43.7238042937,-79.4313359616
3350,92,3,3,2,3,3,3,3,3,3,2,43.723806203,-79.492097765
2237,79,1,3,3,3,1,1,1,1,1,3,43.7238402109,-79.5089780536
637,75,1,3,3,3,3,3,2,3,3,2,43.723853962,-79.416722488
1642,92,3,3,3,3,3,3,3,3,3,3,43.7239351487,-79.4303884781
767,79,3,2,2,3,3,3,3,3,3,2,43.7240484372,-79.5118150261
1643,76,3,3,3,3,3,1,1,3,0,1,43.7241610224,-79.430453768
768,84,3,3,2,3,3,3,3,3,3,2,43.7242171,-79.510651122
1644,90,3,3,2,3,3,3,3,3,3,1,43.7242397446,-79.4314621221
1446,91,3,2,2,3,3,3,3,3,3,2,43.7242519745,-79.2657615108
1099,95,3,3,3,3,3,3,3,3,3,3,43.724263108,-79.264921835
692,78,1,3,2,3,3,1,1,1,1,2,43.7242678241,-79.4295088351
766,77,3,3,2,2,3,3,3,3,3,1,43.7242716939,-79.5134047928
3352,91,2,3,2,3,3,3,3,3,3,2,43.724294732,-79.493841391
765,81,3,2,2,3,3,3,3,3,3,2,43.7243235641,-79.5147486407
1100,96,3,3,3,3,3,3,3,3,3,3,43.724471124,-79.265200238
2238,80,3,1,3,1,3,3,3,3,3,1,43.7246876159,-79.5089652958
1645,94,1,3,3,3,3,3,3,3,3,3,43.7246901673,-79.4304297831
1826,96,3,3,3,3,3,3,3,3,3,2,43.724969646,-79.2748142214
